"mdl_url","title_en","year","eps","title_zh","genres","tags"
"/58761-the-origin-of-love","The Origin of Love",2020,18,"莽荒纪之川落雪","Adventure, Historical, Romance, Fantasy","Warrior Male Lead, Lollipop, Hidden Identity, Chinese Mythology"
"/741877-sweet-love-is-coming","Sweet Love Is Coming",2022,6,"即将开始的恋爱","Romance, Drama","Short Length Series, Miniseries, Web Series"
"/717173-the-president-s-wife-boss","The President's Wife Boss",2021,19,"总裁的契约娇妻","Comedy, Romance","Short Length Series, Web Series"
"/703121-sheng-sheng-shi-shi-mei-ren-gu","Beautiful Human Bones",2021,33,"生生世世美人骨","Historical, Romance","Short Length Series, Web Series"
"/14068-the-last-emperor","The Last Emperor",2015,60,"末代皇帝传奇","Historical","Historical Fiction, Qing Dynasty"
"/713523-yu-ci-xiao-yi-xian","Yu Ci Xiao Yi Xian",2021,34,"御赐小医仙","Romance, Drama","Doctor Female Lead, Hidden Identity, Investigation, Mystery"
"/680707-huang-zi-fei-xiu-lian-shou-ce","Huang Zi Fei Xiu Lian Shou Ce",2022,20,"皇子妃修炼手册","Historical, Comedy, Romance, Fantasy","Short Length Series, Web Series, Adapted From A Novel, Time Travel"
"/11038-teng-kong-de-ri-zi","Teng Kong De Ri Zi",2014,3,"腾空的日子","Comedy, Youth","Student Female Lead, Student Male Lead, School Setting, Teenager Female Lead, Teenager Male Lead, Miniseries, High School, Friendship"
"/11139-shen-yi-da-dao-gong","Shen Yi Da Dao Gong",2014,35,"神医大道公前传","Historical, Comedy, Medical, Fantasy",""
"/697049-you-belong-to-me","You Belong To Me",2021,25,"公子请自重","Historical, Comedy, Romance","Short Length Series, Web Series, Prince Male Lead, Star Crossed Lovers, Royalty, Time Travel"
"/727215-the-scale-of-desire","The Scale of Desire",2022,40,"杠杆","Mystery, Crime","Investigation"
"/23173-feather-earrings","Feather Earrings",2017,40,"羽毛耳环","Romance, Drama",""
"/714947-bei-yang-can-an","Bei Yang Remnant Case",2021,12,"北洋残案","Thriller, Crime","Suspense"
"/688845-girls-have-talent","Girls Have Talent",2020,25,"小女子不才","Historical, Comedy, Romance","Short Length Series, Web Series"
"/34435-haha-gym","Haha Gym",2019,12,"哈哈健身房","Comedy, Romance",""
"/744547-yuan-lai-ni-shi-su-xiao-jie","Yuan Lai Ni Shi Su Xiao Jie",2022,21,"缘来你是苏小姐","Historical, Romance, Drama","Short Length Series, Web Series"
"/726613-the-land-of-the-mist","The Land of the Mist",2022,12,"迷雾之境","Thriller, Mystery, Drama","Short Length Series, Web Series, Investigation, Family, Suspense"
"/16082-miss-unlucky","Miss Unlucky",2015,30,"乌鸦嘴妙女郎","Comedy, Romance, Life, Supernatural",""
"/34109-we-are-eighteen","We Are Eighteen",2019,12,"我们的十八岁","Comedy, Romance, Youth","Student Female Lead, Student Male Lead, School Setting, Teenager Female Lead, Teenager Male Lead, Impersonation, Art, Hidden Identity, Web Series, Cross-Dressing"
"/41283-these-brothers-have-some-problems","These Brothers Have Some Problems",2019,30,"小哥哥怕是有毒吧","Comedy, Youth","Short Length Series, Filmed Vertically, Web Series"
"/56429-miao","My Catmate",2020,18,"你好喵室友","Comedy, Youth, Drama, Fantasy","Healing, Cat, Special Power, Reincarnation"
"/43941-new-age-of-love","New Age of Love",2013,50,"新恋爱时代","Romance",""
"/747085-magic-love","Magic Love",2022,24,"奇妙的恋爱","Romance, Drama","Web Series"
"/746811-mei-guan-xi-na-shi-zhi-yu","Mei Guan Xi, Na Shi Zhi Yu",2022,6,"没关系, 那是治愈","Romance, Drama","Short Length Series, Miniseries, Web Series"
"/746339-girls-from-the-game","Girls from the Game",2018,12,"冰火奇缘","Romance, Fantasy","Game World"
"/746285-ni-ru-xing-he-cui-can","Ni Ru Xing He Cui Can",2022,26,"你如星河璀璨","Romance, Drama","Short Length Series, Web Series"
"/746021-ren-yu-cun-zhuang","Ren Yu Cun Zhuang",2019,7,"人鱼村庄","Comedy, Romance, Fantasy","Mermaid Female Lead, Short Length Series, Miniseries, Interspecies Romance, Web Series"
"/745885-time-limit","Time Limit",2022,24,"限时恋人","Romance, Drama","MDL Remake, Short Length Series, Web Series"
"/745633-my-boy","My Boy",2022,30,"我的99分男友","Romance, Drama","Adapted From A Web Novel, Webtoon Artist Female Lead, Company President (CEO) Male Lead, Short Length Series, Web Series"
"/745557-the-last-bus","The Last Bus",2022,12,"13路末班车","Thriller, Supernatural","Adapted From A Web Novel, Village Setting, Bus Driver Male Lead, Supernatural Phenomena, Web Series, Blood, Ghost, Suspense"
"/745457-you-are-my-eyes","You Are My Eyes",2015,32,"你是我的眼","",""
"/744615-anar-pishti-season-3","Anar Pishti Season 3",2016,12,"石榴熟了 第三季","Comedy","Short Length Series, Friendship"
"/743857-age-of-change","Age of Change",2016,40,"风云年代","",""
"/743629-tong-xue-jin-tian-hen-he-mu","Tong Xue Jin Tian Hen He Mu",2022,24,"同学今天很和睦","Comedy, Youth","Adapted From A Novel"
"/743499-time-reflection","Time Reflection",2022,24,"时光之恋","Romance","Short Length Series, Web Series"
"/743067-the-young-commander-insisted-on-marrying-me","The Young Commander Insisted on Marrying Me",2022,24,"奈何少帅要娶我","Historical, Romance","Short Length Series, Web Series"
"/742365-back-to-the-tomorrow","Back to the Tomorrow",2022,12,"回到明天","Comedy",""
"/741709-na-shan-na-hai","That Mountain That Sea",2022,28,"那山那海","Historical","Poverty Reduction, Poverty, Social Issues, Adapted From A Novel"
"/739005-love","Love",2021,42,"第一次钟情","Comedy, Romance","Short Length Series, Adapted From A Manhua, Web Series"
"/738967-look-at-the-shit-she-has-done","Look at the Shit She Has Done!",2022,24,"总是搞砸的单身女人迪亚！","Comedy, Drama","Short Length Series, Web Series"
"/736803-ying-he-xiao-tian-qi","Ying He Xiao Tian Qi",2022,18,"硬核小甜妻","Romance, Fantasy","Short Length Series, Web Series"
"/736729-we-are-not-brothers-season-2","We Are Not Brothers Season 2",2022,30,"我们才不是兄弟呢 第2季","Comedy","Short Length Series, Web Series"
"/736467-stand-by-me-3-extra","Stand by Me Season 3 Extra",2022,18,"一起同过窗 第三季 番外篇","Comedy, Life, Youth","Student Female Lead, Student Male Lead, School Setting, Winter Setting, Workplace Setting, Workplace Politics, Young Adult Female Lead, Young Adult Male Lead, Internship, University"
"/735549-long-dong-tian","Fen Dou Ba, Long Ding Tian",2022,12,"奋斗吧，龙顶天","Comedy, Fantasy","Short Length Series, Demon Sect, Skits"
"/734135-da-shan-de-nu-er","Da Shan De Nu Er",2022,30,"大山的女儿","Life, Drama","Poverty Reduction, Village Chief Male Lead, Village Setting, Strong Female Lead, Inspired By Real Person, Family, Friendship"
"/732251-boyfriend-at-balcony","Boyfriend at Balcony",2022,45,"我的阳台男友","Romance","Short Length Series, Cohabitation, Web Series"
"/730949-san-quan-xi-nuan","San Quan Xi Nuan",2022,27,"三泉溪暖","Drama","Village Setting, Countryside Setting"
"/728795-shi-yan","Shi Yan",2018,61,"誓言","Action, Military, War","Historical Fiction, Chinese Republican Era, Japanese Colonial Rule"
"/727711-destroy","Destroy",2017,44,"摧毁","War","Inspired By Real Events"
"/727299-bloodbath-island","Bloodbath Island",2013,43,"喋血孤岛","Action, Historical, Romance, Crime","Spy Female Lead, Historical Fiction, Second Sino-Japanese War, Chinese Republican Era, Espionage, War"
"/727213-yun-he-feng-liu","Grand Canal",2022,40,"运河风流","Historical",""
"/727201-family-of-the-educated-youth","Family of the Educated Youth",2015,32,"知青家庭","Drama, Melodrama",""
"/726851-girls-secrets","Girls' Secrets",2022,24,"闺蜜的品格","Romance, Drama, Fantasy","Short Length Series, Transmigration, Friendship"
"/726195-flying-bros-team","Flying Bros Team",2017,50,"飞哥战队","Action, Historical, Drama, Political",""
"/725979-ze-rou-ji","Ze Rou Ji",2016,4,"择肉记","Comedy","Short Length Series, C-Pop, Miniseries"
"/725855-team-dragon-descendant","Team Dragon Descendant",2019,30,"龙族的后裔","Historical",""
"/724935-jin-xian-sheng-ta-zui-su-le","Jin Xian Sheng Ta Zui Su Le",2021,50,"靳先生他最苏了","Romance","Short Length Series, Filmed Vertically, Adapted From A Novel"
"/724069-under-changbai-mountains-my-family","Under Changbai Mountains My Family",2012,29,"长白山下我的家","Drama, Family",""
"/723895-we-are-the-best-ten-years","We Are the Best Ten Years",2016,40,"我们最美好的十年","Romance",""
"/723763-assault-again","Assault Again",2018,38,"突击再突击","Drama, War",""
"/722603-shou-qiang-dui","Shou Qiang Dui",2016,45,"手枪队","Action, Thriller, Drama","Suspense"
"/722415-grandma-s-dumpling-restaurant","Grandma's Dumpling Restaurant",2018,40,"姥姥的饺子馆","Food, Family","Generation Gap"
"/722341-einstein-and-holmes","Einstein and Holmes",2020,12,"爱因斯坦与福尔摩斯","Drama","Web Series"
"/722037-anar-pishti-season-2","Anar Pishti Season 2",2016,12,"石榴熟了 第二季","Comedy","Short Length Series, Friendship"
"/721989-my-strange-girlfriend","My Strange Girlfriend",2022,24,"我的怪力女友","Romance",""
"/721987-liu-b-garden","Liu B Garden",2015,15,"流泪花园","Comedy, Youth","Transfer Student Male Lead, Student Male Lead, School Setting, Short Length Series, LGBTQ+, Sexual Innuendo"
"/721441-private-park","Private Park",2012,41,"私人公园","Mystery, Romance, Drama","Manipulative Male Lead, Rich Family, Rich Female Lead, Inheritance Theft, Rich Woman/Poor Man, Investigation"
"/721337-our-best-time-in-life","Our Best Time in Life!",2022,7,"宿舍，真不错！","Comedy, Life, Youth","Student Male Lead, School Setting, Classmates' Relationship, Teenager Male Lead, Junior High School, Multiple Mains, Miniseries, Friendship"
"/721197-can-lan-de-ji-jie","Brilliant Season",2022,40,"灿烂的季节","Life","1990s"
"/720921-xi-jiang-month-club","Xi Jiang Month Club",2021,18,"西江月社团","Comedy, Romance",""
"/720171-anar-pishti-season-1","Anar Pishti",2016,12,"石榴熟了 第一季","Comedy","Short Length Series, Friendship"
"/719529-dear-night-prince","Dear Night Prince",2021,28,"亲爱的夜王子","Historical, Romance","Short Length Series, Web Series"
"/719207-lost-control","Lost Control",2018,13,"恋爱脱线时","Comedy, Romance, Youth","School Setting"
"/718841-the-blossom-of-suoma","The Blossom of Suoma",2017,32,"索玛花开","Drama","Poverty Reduction"
"/718209-security-officers","Security Officers",2018,12,"國民安保官​​之絕命護衛","Action, Thriller, Drama","Security Guard Male Lead, Environmental Issues, Social Issues, Web Series, Amnesia, Suspense"
"/716041-domino-effect-of-love","Domino Effect of Love",2014,35,"爱的多米诺","Drama, Family","City Setting"
"/716033-da-yun-zhi-he","The Grand Canal",2022,30,"运河边的人们","Drama",""
"/715921-will-of-steel","Will of Steel",2016,68,"心如铁","Historical, Mystery","Police Officer Male Lead, Historical Fiction, Chinese Republican Era, Investigation"
"/714727-youth-blood-type-observation-diary","Youth Blood Type Observation Diary",2020,12,"青春血型观察日记","Comedy, Youth","School Setting, Friendship"
"/714489-father-of-forensic-medicine","Father of Forensic Medicine",2019,6,"法医宋慈","Documentary","Song Ci, Miniseries"
"/714139-i-want-to-be-a-warrior","I Want To Be A Warrior",2014,42,"我要当八路","War",""
"/713521-sword-and-fairy-inn","Sword and Fairy Inn",2021,24,"仙剑客栈","Historical, Wuxia, Fantasy","Martial Arts, Adventure, Action"
"/713513-he-and-she","He and She",2021,10,"我们之间隔着银河系","Romance, Drama","Short Length Series, Miniseries"
"/713041-gege-jipo","Ge Ge Ji Po",2014,30,"各个击破","Mystery, Crime, Drama","Gang, Investigation"
"/713005-hello-aliens","Hello Aliens",2014,20,"你好外星人","Youth, Sci-Fi","Transfer Student Male Lead, Student Supporting Character, Student Female Lead, School Setting, Alien"
"/712085-hu-hua-gao-shou-zai-du-shi","Hu Hua Gao Shou Zai Du Shi",2018,15,"护花高手在都市","Romance, Youth, Fantasy","Adapted From A Novel"
"/711865-city-lovers","City Lovers",2016,30,"城市恋人","Romance, Drama","Workplace Setting"
"/711249-shang-nu-yun-luo-xi","Geisha Luo Xi",2020,12,"商女云洛溪","Historical, Romance, Drama, Fantasy","Screenwriter Female Lead, Short Length Series, Fictional World, Transmigration, Transformation, Crossworlds Traveler, Web Series"
"/711247-zui-jiu-zhui-ai-ji","Zui Jiu Zhui Ai Ji",2021,30,"醉酒追爱记","Historical, Romance, Drama","Short Length Series"
"/710275-mr-express-miss-concubine","Mr. Express & Miss Concubine",2017,13,"快递先生与贵妃小姐","Historical, Comedy, Romance, Fantasy","Historical Fiction, Tang Dynasty, Action"
"/709757-blood-warriors","Blood Warriors",2017,39,"热血勇土","Action, Historical, Drama, War","Bandit Male Lead, Gun Violence, Gun Fight, Historical Fiction, Second Sino-Japanese War, Chinese Republican Era, Bromance, Friendship"
"/709527-romantic-heroes-of-the-tang-dynasty","Romantic  Heroes of the Tang Dynasty",2013,38,"唐朝浪漫英雄","Mystery, Romance, Wuxia","Disguised As A Man, Historical Fiction, Tang Dynasty, Bromance, Investigation, Martial Arts, Historical, Friendship, Adventure, Action"
"/708011-village-love-8","Village Love Season 8",2015,65,"鄉村愛情浪漫曲","Comedy, Drama","Village Setting, Multiple Mains"
"/707927-country-love-10","Village Love Season 10",2018,60,"乡村爱情10","Comedy, Family","Village Setting"
"/706895-academy-of-arts","Academy of Arts",2016,28,"艺术学院那些事儿","Comedy, Youth","School Setting, Campus Setting"
"/706751-for-the-sake-of-beauty","For the Sake of Beauty",2012,44,"凤凰牡丹","Historical, Romance","Palace Setting, Step-sibling Rivalry, Concubine, Political"
"/703839-phantasmal-night-affairs-hua-pi","Phantasmal Night Affairs: Hua Pi",2021,12,"情陷聊斋·画皮","Historical, Fantasy","Adapted From A Novel"
"/703273-ruan-meng-niangzi-shi-shashou","Ruan Meng Niang Zi Shi Sha Shou",2022,21,"软萌娘子是杀手","Thriller, Historical, Romance","Short Length Series, Skilled Killer, Web Series, Suspense"
"/702481-the-distance-between","The Distance Between",2018,13,"下个路口遇见你","Adventure, Romance","Traveling"
"/702469-a-bite-of-chongqing","A Bite of Chongqing",2012,6,"舌尖上的重庆","Documentary","Short Length Series, Miniseries, Food"
"/701967-hao-yu-zhi-shi-jie","Good Rain Knows the Season",2021,36,"好雨知时节","Comedy, Life, Family","Agriculture Industry, Village Setting, Countryside Setting, Rural Life"
"/701957-don-t-panic-astronauts","Don't Panic Astronauts!",2021,12,"太空有点烫","Comedy, Drama, Sci-Fi","Short Length Series, Web Series"
"/701365-mask","Mask",2018,40,"面具","Thriller, Historical, Crime, Drama","Espionage, Suspense"
"/700125-splash-splash-flop-store","Fluttering Fruit and Vegetable Shop",2021,20,"扑通扑通果蔬店","Comedy, Romance, Youth","Farming, Gardening, Web Series"
"/699781-dongsi-pailou-dong","Dongsi Pailou Dong",2020,48,"東四牌樓東","Historical, Comedy, Romance, Drama","Historical Fiction, Chinese Republican Era"
"/698839-quarrelsome-lover","Quarrelsome Lover",2021,50,"本王的爱妃为何不争宠","Historical, Comedy, Romance","Filmed Vertically, Web Series, Short Length Series"
"/698667-secret-filial-treasure","Secret Filial Treasure",2018,41,"绝密孝金","Action, Adventure",""
"/698303-ga-bro","Ga Bro",2021,1,"隔壁的尬bro","Youth, Drama","Workplace Setting, Office Worker Male Lead, Internship, Bromance, Friendship"
"/698003-class-3-isn-t-ordinary","Class 3, Isn't Ordinary",2020,6,"三班，不一般","Life, Youth","Student Supporting Character, Student Male Lead, School Setting, Teenager Supporting Character, Teenager Male Lead, Short Length Series, Junior High School, Miniseries"
"/697829-dong-ao-yi-jian-ren","Dreams Can Come True",2022,80,"冬奥一家人","Comedy, Life, Sports, Sitcom","Chasing A Dream, Family Conflict, Grandpa-Grandson Relationship, Winter Sport, Olympics, Short Track Speed Skating, Family Relationship, Web Series, Family"
"/697715-npc-s-love-strategy","NPC's Love Strategy",2019,11,"NPC的恋爱攻略","Comedy, Romance, Fantasy","Short Length Series, Web Series"
"/697605-why-so-famous","Why So Famous",2019,10,"很红又怎样","Comedy","Short Length Series, Hardworking Female Lead, Miniseries, Web Series"
"/696649-justice-bao","Justice Bao",2017,50,"包青天","Historical, Mystery, Law","Detective Fiction, Justice Bao, Historical Figure, Historical Fiction, Song Dynasty, Investigation"
"/696255-three-kingdoms-of-the-sisters-in-law","Three Kingdoms of the Sisters-in-law",2012,36,"妯娌的三国时代","Family","Infidelity"
"/695285-dear-children","Dear Children",2021,40,"亲爱的孩子们","Life, Drama, Family","Reporter Supporting Character, Brothers' Relationship, Chasing A Dream, Brother-Sister Relationship, 1980s, Entrepreneur, Multiple Mains"
"/694673-miss-song","Miss Song",2020,15,"宋小姐每天都在闹离婚","Business, Romance","Short Length Series, Workplace Abuse, Rivalry, Strong Female Lead, Web Series"
"/694209-du-zhan","Du Zhan",2017,43,"毒战","Historical, Crime, War","Kuomintang (KMT), Historical Fiction, Chinese Republican Era, Japanese Colonial Rule, Espionage, Drug Smuggling"
"/693735-the-girls-on-live","The Girls On Live",2021,50,"上头姐妹","Drama","Workplace Setting, Web Series, Sismance, Character Development, Friendship"
"/693657-share-love","Share Love",2020,40,"我们一起合租吧","Romance, Drama","Adapted From A Web Novel, Short Length Series, Filmed Vertically, Web Series"
"/689479-si-da-meng-bu","Si Da Meng Bu",2014,16,"四大萌捕","Comedy, Romance, Martial Arts, Fantasy","Reincarnation, Love Triangle, Time Travel, Adapted From Video Game"
"/689175-a-village-full-of-blossoming-flowers","A Village Full of Blossoming Flowers",2021,33,"鲜花盛开的山村","Drama","Village Setting, Countryside Setting"
"/688707-qing-ping-ke-zhan","Qing Ping Ke Zhan",2020,12,"清平客栈","Historical, Comedy, Romance","Short Length Series, Web Series"
"/688573-legendary-fighter-yang-s-heroine-children-s-edition","Legendary Fighter: Yang's Heroine Children's Edition",2021,4,"天真派杨门女将","Comedy","Miniseries, Web Series"
"/687903-jie-jie-de-xiao-lang-you","Jie Jie De Xiao Lang You",2021,10,"姐姐的小狼友","Romance, Drama","Web Series, Workplace Setting, Short Length Series, Workplace Romance, Secret Crush, Miniseries, Older Woman/Younger Man"
"/687197-lover-in-barber-shop","Lover in Barber Shop",2021,32,"美发奇缘","Romance","Web Series"
"/687033-study-together","Study Together",2021,26,"一起学习吧","Life, Youth","Student Female Lead, Student Male Lead, School Setting, Teenager Female Lead, Teenager Male Lead, Short Length Series, Smart Male Lead, High School, Web Series"
"/685355-legendary-hotel","Legendary Hotel",2021,24,"大饭店传奇","Historical, Comedy, Life, Drama","Hotel Setting, Historical Fiction, Chinese Republican Era, Web Series, Friendship"
"/685183-boyfriend-playlist","Boyfriend Playlist",2019,19,"男友播放列表","Romance",""
"/684521-weird-physician-wen-san-kuai","Weird Physician Wen San Kuai",2012,33,"怪医文三块","Historical, Drama","Historical Fiction, Chinese Republican Era"
"/683759-the-communist-liu-shao-qi","The Communist Liu Shao Qi",2019,46,"共产党人刘少奇","Historical, Drama, War","Historical Fiction, Chinese Republican Era, Biographical"
"/683133-golden-soma-flower","Golden Soma Flower",2020,24,"金色索玛花","Drama","Village Setting, Mountain Setting"
"/682833-da-guo-fei-tian","The Great Aerospace",2021,36,"问天","Drama","Workplace Setting, Aerospace"
"/681849-decisive-victory","Decisive Victory",2021,35,"大决战","Historical","Mao Zedong, Based On Historical Event, Chinese Communist Revolution, Propaganda, Revolution, War"
"/680933-na-pian-hua-na-pian-hai","Na Pian Hua Na Pian Hai",2019,33,"那片花那片海","Business, Romance, Life, Drama","Clothing Industry, Factory Worker Male Lead, Entrepreneur Female Lead, Entrepreneur Male Lead, Hardship, Lovers Separated, Poor Female Lead, Poor Male Lead"
"/680785-jue-mi-shi-ming","Jue Mi Shi Ming",2021,32,"绝密使命","Historical, Crime, Drama","Chinese Communist Party, Kuomintang (KMT), Historical Fiction, National Intelligence Service, Revolution, Chinese Republican Era, Espionage"
"/680445-red-flag-canal","Red Flag Canal",2021,31,"红旗渠","Life, Drama","Village Setting, Countryside Setting, Water Shortage, 1950s"
"/79091-rainbow-family-season-3","Rainbow Family Season 3",2017,12,"一屋赞客 第三季","Comedy, Romance, Sitcom","Share House Setting, Housemates' Relationship, Gay Male Lead, LGBTQ+, Web Series"
"/78639-in-the-name-of-the-father","In the Name of the Father",2020,38,"以父之名","Mystery, Crime","Investigation, Police Department Setting, Police Officer Female Lead, Death Of A Father, Renegade, Drug Trafficking, Selfless Sacrifice, Anti-Drug, Death"
"/78635-mystery-mirrors","Mystery Mirrors",2020,13,"迷镜","Thriller, Mystery, Supernatural","Actress Female Lead, Detective Fiction, Dark Past, Genius Male Lead, Mental Illness, Obsessive-compulsive Disorder (OCD), Web Series, Investigation, Suspense"
"/78153-unexpectedness-3","Unexpectedness Season 3",2015,6,"万万没想到 第三季","Comedy","Short Length Series, Miniseries, Web Series"
"/78081-brotherhood-chaos","Brotherhood Chaos",2012,40,"乱世三义","Historical, Drama, War","Brothers' Relationship, Historical Fiction, Chinese Republican Era, Qing Dynasty"
"/77443-youth","Youth",2012,45,"知青","Historical, Drama","Historical Fiction, 1960s"
"/76435-flower-and-sin","Flower and Sin",2021,16,"花与罪","Mystery, Crime","Investigation, Detective"
"/76101-past-events-of-the-northeast-twenty-years-of-the-mafia-gang","Past Events of the Northeast: Twenty Years of the Mafia Gang",2013,23,"东北往事之黑道风云20年","Drama","Criminal Organization, Triad, Mafia, Violence, Adapted From A Novel, Crime"
"/75777-the-sun-shines-on-me","The Sun Shines On Me",2020,39,"日头日头照着我","Life, Drama",""
"/75331-she-and-their-stories","She and Their Stories",2020,12,"她和她们的故事","Business, Life, Drama","Workplace Setting, Female Centered Plot, Harassment At Workplace, Divorced Female Lead, Social Issues"
"/74933-the-brothers","The Brothers",2019,41,"义海","Historical, Drama","Historical Fiction, Second Sino-Japanese War, Chinese Republican Era"
"/74929-a-gallant-army","A Gallant Army",2019,45,"老虎队","Drama, War","Kuomintang (KMT), Chinese Civil War"
"/74927-the-spring-of-sparrow","The Spring of Sparrow",2014,35,"麻雀春天","Mystery, War","Investigation"
"/74147-running-out-of-time","Running Out of Time",2018,30,"暗战","Mystery, Crime","Hidden Identity, Investigation"
"/74145-fei-chai-xiong-di-season-4","Fei Chai Xiong Di Season 4",2016,20,"废柴兄弟4","Comedy, Sitcom","Workplace Setting, Web Series"
"/74143-fei-chai-xiong-di-season-3","Fei Chai Xiong Di Season 3",2015,21,"废柴兄弟3","Comedy, Sitcom","Workplace Setting, Web Series"
"/72669-hi-30-years-old","Hi, 30 Years Old!",2013,30,"30岁，你好","Romance, Drama, Family",""
"/72461-the-land-of-hope","The Land of Hope",2019,37,"希望的大地","Life, Drama, Family","Revolution"
"/71831-marshal-peng-dehuai","Marshal Peng Dehuai",2016,36,"彭德怀元帅","Historical, Drama","Chinese Communist Party, Biographical"
"/70819-mao-zedong","Mao Zedong",2013,49,"毛泽东","Historical, War","Mao Zedong, Historical Figure, Historical Fiction, Chinese Republican Era, Biographical, Chinese Communist Revolution, Propaganda"
"/70727-tear-b-youth-season-1","Tear B Youth",2015,5,"撕B青年第1季","Comedy","Short Length Series, Miniseries"
"/70199-hidden-world","Hidden World",2017,12,"将界Ⅱ烽火双城","Drama, Fantasy",""
"/69619-chosen-3","Chosen 3",2018,3,"杀无赦III","Action, Thriller, Crime","Suspense, Miniseries"
"/69251-the-gold-medal-lawyer","The Gold Medal Lawyer",2014,39,"金牌律师","Law, Romance, Drama",""
"/68679-housing","Housing",2016,33,"安居","Drama, Family","Based On True Story"
"/68563-i-treat-life-like-first-love","The Stage",2020,33,"装台","Life, Drama, Family, Documentary","Stage Production, Behind The Stage, Sense Of Responsibility, Behind The Scenes, Adapted From A Novel"
"/67123-drunken-as-a-song","Exceedingly High Road",2015,28,"大道通天","Historical, Romance, Drama","Historical Fiction, Second Sino-Japanese War, Chinese Republican Era, Biographical"
"/67025-deep-well-canteen","Deep Well Canteen",2016,20,"深井食堂","Comedy, Drama",""
"/66799-brave-heart","Brave Heart",2014,76,"勇敢的心","Thriller","Suspense"
"/66665-iron-blooded-man-xia-ming-han","Iron Blooded Man, Xia Ming Han",2012,30,"铁血男儿夏明翰","Historical","Cultural Revolution"
"/66663-idol-hunter","Idol Hunter",2016,20,"偶像猎手","Romance","Entertainment Industry"
"/66267-in-those-hurried-years","In Those Hurried Years",2015,13,"致匆匆那些年","Romance, Life, Youth, Drama","Radio Program Director Male Lead, School Setting, University, Student"
"/66129-the-story-of-xijing","The Story of Xijing",2018,39,"西京故事","Romance",""
"/65865-run-for-it-jiang-hu","Run for it Jiang Hu",2016,5,"江湖快跑","Historical, Comedy, Drama","Short Length Series, Miniseries, Web Series"
"/65807-kickin-it","Kickin' It",2015,21,"功夫乐翻天","Comedy, Sitcom",""
"/65633-shi-tou-kai-hua","Unbending Will",2020,20,"石头开花","Business, Life, Drama","Multiple Mains, Poverty Reduction, Village Setting, Cultural Tourism, E-commerce Industry, Poverty, Social Issues"
"/65295-dreamer","Dreamer",2015,11,"你是猪么","Drama",""
"/65147-strength-to-fly","Strength to Fly",2022,35,"将爱之因为爱情","Business, Romance, Life, Drama","Campus Setting, Winery, Multiple Mains, Friendship"
"/65089-happy-community","Happy Community",2020,42,"幸福院","Drama, Family",""
"/65087-hua-fan-ye-mao","Hua Fan Ye Mao",2020,34,"花繁叶茂","Romance, Drama",""
"/65029-bu-guo-shi-ai-qing","It's Just Love",2020,5,"不过是爱情","Romance","City Setting, Miniseries, Rich Male Lead"
"/64969-gu-wen-chang","Gu Wen Chang",2020,30,"谷文昌","Historical, Drama","Adapted From A Play"
"/64669-rookie-time","Rookie Time",2017,20,"南北兄弟","Comedy, Romance, Youth, Drama","Student Male Lead, Dormitory Setting, School Setting, Fraternal Twin Male Lead, Young Adult Male Lead, Brothers' Relationship, Divorced Parents, University, Family Relationship, Friendship"
"/64583-good-time","Good Time",2020,48,"老闺蜜","Life, Drama","Mother-Son Relationship, Mother-Daughter Relationship, Family, Friendship"
"/64575-vigorous-life","Vigorous Life",2018,50,"越活越来劲","Comedy","Debt"
"/63819-plastic-brothers","Plastic Brothers",2020,30,"兄弟，得罪了","Comedy, Drama","Brothers' Relationship"
"/63659-my-best-friends","My Best Friends",2020,12,"最佳损友","Comedy, Drama","Entrepreneur Male Lead, Friendship"
"/62881-he-luo-kang-jia","He Luo Kang Jia",2019,32,"河洛康家","Historical, Drama",""
"/62677-jue-ming-zhui-zong","The Flaming Brothers",2015,36,"绝命追踪","Action, Thriller, Historical, Romance","Second Sino-Japanese War, Chinese Republican Era, Suspense, Kuomintang (KMT), Historical Fiction"
"/62587-wang-dahua-revolutionary-career","Wang Dahua Revolutionary Career",2015,40,"王大花的革命生涯","Thriller, Historical, War","Chinese Republican Era, World War 2, Suspense, Historical Fiction"
"/62383-red-sedan-chair","Red Sedan Chair",2013,32,"红轿子","Drama",""
"/62361-rage-of-love","Rage of Love",2013,35,"怒海情仇","Thriller, Romance, Drama","Suspense"
"/62275-chong-chu-xu-ni-shi-jie","Out of the Virtual World",2020,32,"冲出虚拟世界","Action, Adventure, Sci-Fi",""
"/62177-i-love-beijing-tiananmen","I Love Beijing Tiananmen",2020,48,"高兴的酸甜苦辣","Historical, Drama","1990s"
"/61773-fight-against-deception","Fight Against Deception",2020,28,"打骗行动之你被盯上了","Mystery, Crime","Gang, Investigation"
"/61693-behind-enemy-lines","Behind Enemy Lines",2013,40,"武工队传奇","Military, Historical, War","Historical Fiction, Second Sino-Japanese War, Chinese Republican Era"
"/61621-the-boss-is-coming","The Boss is Coming",2016,37,"老板来了","Comedy",""
"/61373-refueling-mother","Refueling Mother",2012,78,"加油妈妈","Romance, Family","Swimming, Disability"
"/61191-armor-hero-hunter-heaven-tower-of-dawn","Armor Hero Hunter: Heaven Tower of Dawn",2020,30,"铠甲勇士猎铠之黎明天塔","Tokusatsu",""
"/61187-the-legend-of-armor-hero","The Legend of Armor Hero",2018,30,"铠甲勇士铠传","Tokusatsu",""
